--------- beginning of main
03-03 05:14:10.651 W/auditd  (  336): type=2000 audit(0.0:1): initialized
--------- beginning of system
03-03 05:14:13.488 I/vold    (  339): Vold 3.0 (the awakening) firing up
03-03 05:14:13.488 V/vold    (  339): Detected support for: ext4 vfat
03-03 05:14:13.751 I/rmt_storage(  373): Shared memory initialised successfully.
12-22 06:59:23.248 D/WifiHAL (  879): WifihalGeneric 0x7f55dbeb90 constructed
12-22 06:59:23.248 I/WifiHAL (  879): ******HexDump len:0*********
12-22 06:59:23.248 I/WifiHAL (  879): ******HexDump End***********
12-22 06:59:23.248 I/WifiHAL (  879): Got a Wi-Fi HAL module message from Driver
12-22 06:59:23.248 I/WifiHAL (  879): Supported feature set : db9bf
12-22 06:59:23.248 D/WifiHAL (  879): WifihalGeneric 0x7f55dbeb90 destructor
12-22 06:59:23.249 I/WifiHAL (  879): Initializing Gscan Event Handlers
12-22 06:59:23.249 I/WifiHAL (  879): Initialized Wifi HAL Successfully; vendor cmd = 103 Supported features : db9bf
12-22 06:59:23.249 D/wifi    (  879): Did set static halHandle = 0x7f578bdb00
12-22 06:59:23.249 D/wifi    (  879): halHandle = 0x7f578bdb00, mVM = 0x7f779cd140, mCls = 0x10067e
12-22 06:59:23.249 D/wifi    (  879): array field set
12-22 06:59:23.249 I/WifiNative-HAL(  879): interface[0] = p2p0
12-22 06:59:23.249 I/WifiNative-HAL(  879): interface[1] = wlan0
12-22 06:59:23.252 I/WifiNative-HAL(  879): Waiting for HAL events mWifiHalHandle=546929629952
12-22 06:59:23.252 D/wifi    (  879): waitForHalEvents called, vm = 0x7f779cd140, obj = 0x10067e, env = 0x7f5789c040
12-22 06:59:23.274 W/KeyguardServiceDelegate(  879): onScreenTurningOn(): no keyguard service!
12-22 06:59:23.278 I/sensors (  879): batch
12-22 06:59:23.278 I/sensors (  879): activate
12-22 06:59:23.284 I/hubconnection(  879): sensorhub said: 'batch 7 flags:0, sampling_rate_Hz:4.00, max_report_latency_us:0'
12-22 06:59:23.284 I/hubconnection(  879): sensorhub said: 'activate 7 enable:1'
12-22 06:59:23.305 I/ActivityManager(  879): System now ready
12-22 06:59:23.307 I/SystemServer(  879): Making services ready
12-22 06:59:23.308 I/SystemServiceManager(  879): Starting phase 550
12-22 06:59:23.311 D/MountService(  879): Thinking about reset, mSystemReady=true, mDaemonConnected=true
12-22 06:59:23.311 D/VoldConnector(  879): SND -> {3 volume reset}
12-22 06:59:23.311 I/ActivityManager(  879): Force stopping com.android.providers.media appid=10009 user=-1: vold reset
12-22 06:59:23.312 D/VoldConnector(  879): RCV <- {651 emulated 7}
12-22 06:59:23.312 D/VoldConnector(  879): RCV <- {659 emulated}
12-22 06:59:23.312 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 0, type: 2]
12-22 06:59:23.312 D/VoldConnector(  879): RCV <- {650 emulated 2 "" ""}
12-22 06:59:23.312 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 0, type: 1]
12-22 06:59:23.312 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 1, type: 2]
12-22 06:59:23.312 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 1, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 2, type: 2]
12-22 06:59:23.312 D/VoldConnector(  879): RCV <- {651 emulated 0}
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 2, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 3, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 3, type: 1]
12-22 06:59:23.313 D/VoldConnector(  879): RCV <- {200 3 Command succeeded}
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 4, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 5, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 5, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 6, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 7, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 8, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 10, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 10, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 11, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 11, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 12, type: 2]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 12, type: 1]
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 13, type: 2]
12-22 06:59:23.313 D/VoldConnector(  879): SND -> {4 volume user_added 0 0}
12-22 06:59:23.313 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 13, type: 1]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 14, type: 2]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 14, type: 1]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 15, type: 2]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 15, type: 1]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 16, type: 2]
12-22 06:59:23.314 D/VoldConnector(  879): RCV <- {200 4 Command succeeded}
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 19, type: 2]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 19, type: 1]
12-22 06:59:23.314 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 20, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 20, type: 1]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 21, type: 1]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 22, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 22, type: 1]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 23, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 23, type: 1]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 24, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 24, type: 1]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 25, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 26, type: 1]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 27, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 28, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 29, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 30, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 31, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 32, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 33, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 34, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 35, type: 2]
12-22 06:59:23.315 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 35, type: 1]
12-22 06:59:23.316 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 36, type: 2]
12-22 06:59:23.316 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 36, type: 1]
12-22 06:59:23.316 D/UsbAlsaManager(  879): Adding ALSA device AlsaDevice: [card: 0, device: 43, type: 2]
12-22 06:59:23.317 V/MountService(  879): Found primary storage at VolumeInfo{emulated}:
12-22 06:59:23.317 V/MountService(  879):     type=EMULATED diskId=null partGuid=null mountFlags=0 mountUserId=-1
12-22 06:59:23.317 V/MountService(  879):     state=UNMOUNTED
12-22 06:59:23.317 V/MountService(  879):     fsType=null fsUuid=null fsLabel=null
12-22 06:59:23.317 V/MountService(  879):     path=null internalPath=null
12-22 06:59:23.317 D/VoldConnector(  879): SND -> {5 volume mount emulated 3 -1}
12-22 06:59:23.320 D/VoldConnector(  879): RCV <- {651 emulated 1}
12-22 06:59:23.320 V/vold    (  339): Waiting for FUSE to spin up...
12-22 06:59:23.320 D/VoldConnector(  879): RCV <- {656 emulated /data/media}
12-22 06:59:23.320 D/VoldConnector(  879): RCV <- {655 emulated /storage/emulated}
12-22 06:59:23.321 I/SystemServer(  879): WebViewFactory preparation
12-22 06:59:23.329 I/wpa_supplicant( 3133): Successfully initialized wpa_supplicant
12-22 06:59:23.334 I/wpa_supplicant( 3133): rfkill: Cannot open RFKILL control device
12-22 06:59:23.335 I/Zygote  (  879): Process: zygote socket opened, supported ABIS: arm64-v8a
12-22 06:59:23.337 I/Zygote  (  879): Process: zygote socket opened, supported ABIS: armeabi-v7a,armeabi
12-22 06:59:23.344 I/WifiHAL (  879): event received NL80211_CMD_VENDOR, vendor_id = 0x1374, subcmd = 0xa
12-22 06:59:23.361 I/art     (  500): Starting a blocking GC Background
12-22 06:59:23.370 D/VoldConnector(  879): RCV <- {651 emulated 2}
12-22 06:59:23.371 D/VoldConnector(  879): RCV <- {200 5 Command succeeded}
12-22 06:59:23.406 I/wpa_supplicant( 3133): rfkill: Cannot open RFKILL control device
12-22 06:59:23.412 I/ThermalEngine(  496): ACTION: LCD - Setting max LCD brightness to 232
12-22 06:59:23.424 I/ActivityManager(  879): Start proc 3155:WebViewLoader-armeabi-v7a/1037 [android.webkit.WebViewFactory$RelroFileCreator] for
12-22 06:59:23.434 I/ActivityManager(  879): Start proc 3165:WebViewLoader-arm64-v8a/1037 [android.webkit.WebViewFactory$RelroFileCreator] for
12-22 06:59:23.436 D/WifiMonitor(  879): startMonitoring(wlan0) with mConnected = false
12-22 06:59:23.444 V/WebViewFactory( 3165): RelroFileCreator (64bit = true),  32-bit lib: /data/app/com.google.android.webview-1/lib/arm/libwebviewchromium.so, 64-bit lib: /data/app/com.google.android.webview-1/lib/arm64/libwebviewchromium.so
12-22 06:59:23.449 I/ActivityManager(  879): Start proc 3176:com.android.systemui/u0a29 for service com.android.systemui/.SystemUIService
12-22 06:59:23.450 D/NetworkManagement(  879): enabling bandwidth control
12-22 06:59:23.454 I/wpa_supplicant( 3133): wlan0: CTRL-EVENT-AVOID-FREQ ranges=
12-22 06:59:23.466 V/WebViewFactory( 3155): RelroFileCreator (64bit = false),  32-bit lib: /data/app/com.google.android.webview-1/lib/arm/libwebviewchromium.so, 64-bit lib: /data/app/com.google.android.webview-1/lib/arm64/libwebviewchromium.so
12-22 06:59:23.471 I/ActivityManager(  879): Start proc 3205:com.google.android.apps.gcs/u0a12 for broadcast com.google.android.apps.gcs/.receiver.WifiStateChangedReceiver
12-22 06:59:23.473 I/wpa_supplicant( 3133): wlan0: CTRL-EVENT-REGDOM-CHANGE init=USER type=UNKNOWN
12-22 06:59:23.474 I/UsbPortManager(  879): USB port added: port=UsbPort{id=otg_default, supportedModes=dual}, status=UsbPortStatus{connected=false, currentMode=none, currentPowerRole=no-power, currentDataRole=no-data, supportedRoleCombinations=[no-power:no-data]}, canChangeMode=true, canChangePowerRole=false, canChangeDataRole=false
12-22 06:59:23.474 D/WifiConfigStore(  879): Loading config and enabling all networks
12-22 06:59:23.484 I/art     ( 3165): System.exit called, status: 0
12-22 06:59:23.484 I/AndroidRuntime( 3165): VM exiting with result code 0, cleanup skipped.
12-22 06:59:23.485 D/WifiConfigStore(  879): loaded 0 passpoint configs
12-22 06:59:23.486 E/WifiConfigStore(  879): Error parsing configuration: java.io.FileNotFoundException: /data/misc/wifi/ipconfig.txt: open failed: ENOENT (No such file or directory)
12-22 06:59:23.487 W/WifiConfigStore(  879): Upgrading network 1 to android.uid.system:1000
12-22 06:59:23.488 W/WifiConfigStore(  879): Upgrading network 0 to android.uid.system:1000
12-22 06:59:23.488 E/WifiConfigStore(  879): readAutoJoinStatus: Error parsing configurationjava.io.FileNotFoundException: /data/misc/wifi/autojoinconfig.txt: open failed: ENOENT (No such file or directory)
12-22 06:59:23.488 E/WifiConfigStore(  879): buildPnoList sortedWifiConfigurations size 2
12-22 06:59:23.489 E/WifiConfigStore(  879): found sortedWifiConfigurations : "1011001000"WPA_PSK
12-22 06:59:23.489 E/WifiConfigStore(  879): found sortedWifiConfigurations : "galaxie"WPA_PSK
12-22 06:59:23.498 I/ActivityManager(  879): Start proc 3214:android.process.media/u0a9 for broadcast com.android.providers.media/.MtpReceiver
12-22 06:59:23.503 D/WifiNative-HAL(  879): Setting external_sim to 1
12-22 06:59:23.505 D/wifi    (  879): setting dfs flag to true, 0x7f5d17dca0
12-22 06:59:23.505 I/WifiHAL (  879): ******HexDump len:0*********
12-22 06:59:23.505 I/WifiHAL (  879): ******HexDump End***********
12-22 06:59:23.506 D/WifiHAL (  879): requestResponse: request a response
12-22 06:59:23.506 D/WifiStateMachine(  879): Setting OUI to DA-A1-19
12-22 06:59:23.506 D/wifi    (  879): setting scan oui 0x7f5d17dca0
12-22 06:59:23.507 I/WifiHAL (  879): ******HexDump len:0*********
12-22 06:59:23.507 I/WifiHAL (  879): ******HexDump End***********
12-22 06:59:23.507 I/WifiHAL (  879): wifi_set_scanning_mac_oui: MAC_OUI - da:a1:19
12-22 06:59:23.507 D/WifiHAL (  879): requestResponse: request a response
12-22 06:59:23.516 E/WifiHAL (  879): wifi_error wifi_get_link_stats(wifi_request_id, wifi_interface_handle, wifi_stats_result_handler): requestResponse Error:-22
