--------- beginning of main
03-03 07:01:51.590 W/auditd  (  335): type=2000 audit(0.0:1): initialized
--------- beginning of system
03-03 07:01:54.521 I/vold    (  338): Vold 3.0 (the awakening) firing up
03-03 07:01:54.521 V/vold    (  338): Detected support for: ext4 vfat
03-03 07:01:54.778 I/rmt_storage(  369): Shared memory initialised successfully.
12-22 08:48:42.019 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.019 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.019 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.019 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.019 D/NxpNciX ( 3691): len =   8 > 20020501A0030108
12-22 08:48:42.019 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.020 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.020 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.020 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.020 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.020 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.020 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.020 D/NxpNciR ( 3691): len =   5 > 4002020000
12-22 08:48:42.020 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.020 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.020 D/NxpHal  ( 3691): phNxpNciHal_print_res_status: response status =STATUS_OK
12-22 08:48:42.020 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.020 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.020 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found NXP_NFC_PROFILE_EXTN= �D
12-22 08:48:42.020 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.021 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.021 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.021 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.021 D/NxpNciX ( 3691): len =   8 > 20020501A0440100
12-22 08:48:42.021 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.021 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.021 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.021 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.021 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.021 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.022 D/NxpNciR ( 3691): len =   5 > 4002020000
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.022 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.022 D/NxpHal  ( 3691): phNxpNciHal_print_res_status: response status =STATUS_OK
12-22 08:48:42.022 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.022 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.022 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found NXP_CORE_STANDBY=/
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.022 D/NxpNciX ( 3691): len =   4 > 2F000101
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.022 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.023 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.023 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.023 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.023 D/NxpNciR ( 3691): len =   4 > 4F000100
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.023 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.023 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.023 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.023 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found NXP_CORE_CONF= +
(
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.023 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.025 D/NxpNciX ( 3691): len =  46 > 20022B0D2801002101003001083101033304010203045401065001005B010060010E80010181010182010E180101
12-22 08:48:42.025 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.025 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.025 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.025 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.025 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.025 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.046 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.046 D/NxpNciR ( 3691): len =   5 > 4002020000
12-22 08:48:42.046 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.046 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.046 D/NxpHal  ( 3691): phNxpNciHal_print_res_status: response status =STATUS_OK
12-22 08:48:42.046 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.047 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.047 D/NxpNciX ( 3691): len =  10 > 21010700010103000105
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.047 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.047 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.047 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.048 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.053 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.053 D/NxpNciR ( 3691): len =   4 > 41010100
12-22 08:48:42.053 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.053 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.054 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.054 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.054 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found NXP_SWP_FULL_PWR_ON=(0x1)
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.054 D/NxpNciX ( 3691): len =   8 > 20020501A0F10101
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.054 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.054 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.054 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.054 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.055 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.055 D/NxpNciR ( 3691): len =   5 > 4002020000
12-22 08:48:42.055 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.055 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.055 D/NxpHal  ( 3691): phNxpNciHal_print_res_status: response status =STATUS_OK
12-22 08:48:42.055 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.055 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.055 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.055 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.055 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found AID_MATCHING_PLATFORM=(0x1)
12-22 08:48:42.055 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.056 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.057 D/NxpNciX ( 3691): len =   8 > 20020501A0910101
12-22 08:48:42.057 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.057 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.057 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.057 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.057 D/NxpHal  ( 3691): Response timer started
12-22 08:48:42.057 D/NxpHal  ( 3691): Waiting after ext cmd sent
12-22 08:48:42.057 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.057 D/NxpNciR ( 3691): len =   5 > 4002020000
12-22 08:48:42.057 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.058 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.058 D/NxpHal  ( 3691): phNxpNciHal_print_res_status: response status =STATUS_OK
12-22 08:48:42.058 D/NxpHal  ( 3691): Response timer stopped
12-22 08:48:42.058 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.058 D/NxpHal  ( 3691): Checking response
12-22 08:48:42.058 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.058 D/NfcAdaptation( 3691): NfcAdaptation::HalDeviceContextCallback: event=2
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): nfc_main_hal_cback event: HAL_NFC_POST_INIT_CPLT_EVT(0x2), status=0
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): nfc_main_handle_hal_evt(): HAL event=0x2
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): nfc_set_state 3 (W4_POST_INIT_CPLT)->4 (IDLE)
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): nfc_set_conn_id conn_id:0, handle:1
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): nci_interfaces supported by NFCC: 0xf
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): [0]: intf_type:2 intf_mask: 0x4 is_supported:1
12-22 08:48:42.058 I/BrcmNfcNfa( 3691): [1]: intf_type:3 intf_mask: 0x8 is_supported:1
12-22 08:48:42.058 D/NfcAdaptation( 3691): NfcAdaptation::HalWrite
12-22 08:48:42.058 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found MIFARE_READER_ENABLE=(0x1)
12-22 08:48:42.058 D/NxpHal  ( 3691): > Going through workaround - Add Mifare Classic in Discovery Map
12-22 08:48:42.059 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.059 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.059 D/NxpNciX ( 3691): len =  13 > 21000A03040101050303800180
12-22 08:48:42.059 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.059 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.059 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.059 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_dm_nfc_response_cback () NFC_ENABLE_REVT(0x5000)
12-22 08:48:42.059 D/NfcAdaptation( 3691): NfcAdaptation::HalPowerCycle
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_sys: enabling subsystems
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_dm_check_set_config ()
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_sys_ptim_start_timer 8a5f5100
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): ptim timer start
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_sys_cback_notify_enable_complete () enable_cplt_flags=0x8, enable_cplt_mask=0x1cc
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_sys_cback_notify_enable_complete () enable_cplt_flags=0x48, enable_cplt_mask=0x1cc
12-22 08:48:42.059 I/BrcmNfcNfa( 3691): nfa_sys_cback_notify_enable_complete () enable_cplt_flags=0xc8, enable_cplt_mask=0x1cc
12-22 08:48:42.060 I/BrcmNfcNfa( 3691): nfa_hci_sys_enable ()
12-22 08:48:42.060 D/        ( 3691): nfa_nv_co_read: buffer len=288; file=/data/nfc/nfaStorage.bin1
12-22 08:48:42.060 D/        ( 3691): nfa_nv_co_read: data size=288
12-22 08:48:42.060 I/BrcmNfcNfa( 3691): nfa_sys_ptim_start_timer 8a5f5178
12-22 08:48:42.060 I/BrcmNfcNfa( 3691): NFA got event 0x0810
12-22 08:48:42.060 I/BrcmNfcNfa( 3691): nfa_hci_evt_hdlr state: STARTUP (1) event: NV_READ_EVT (0x0810)
12-22 08:48:42.060 I/BrcmNfcNfa( 3691): nfa_sys_ptim_stop_timer 8a5f5178
12-22 08:48:42.068 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.068 D/NxpNciR ( 3691): len =   4 > 41000100
12-22 08:48:42.068 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.068 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.068 D/NfcAdaptation( 3691): NfcAdaptation::HalDeviceContextDataCallback: len=4
12-22 08:48:42.068 I/BrcmNfcNfa( 3691): NFC received rsp gid:1
12-22 08:48:42.068 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.068 D/NfcAdaptation( 3691): NfcAdaptation::HalWrite
12-22 08:48:42.068 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.068 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found MIFARE_READER_ENABLE=(0x1)
12-22 08:48:42.068 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.068 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.069 D/NxpNciX ( 3691): len =  17 > 20020E0251082079FFFFFFFFFFFF580107
12-22 08:48:42.069 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.069 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.069 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.069 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.075 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.075 D/NxpNciR ( 3691): len =   5 > 4002020000
12-22 08:48:42.075 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.075 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.076 D/NxpHal  ( 3691): phNxpNciHal_print_res_status: response status =STATUS_OK
12-22 08:48:42.076 D/NfcAdaptation( 3691): NfcAdaptation::HalDeviceContextDataCallback: len=5
12-22 08:48:42.076 I/BrcmNfcNfa( 3691): NFC received rsp gid:0
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.076 I/BrcmNfcNfa( 3691): nci_proc_core_rsp opcode:0x2
12-22 08:48:42.076 I/BrcmNfcNfa( 3691): nfa_dm_nfc_response_cback () NFC_SET_CONFIG_REVT(0x5002)
12-22 08:48:42.076 D/NfcAdaptation( 3691): NfcAdaptation::HalWrite
12-22 08:48:42.076 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found MIFARE_READER_ENABLE=(0x1)
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.076 D/NxpNciX ( 3691): len =   4 > 22000101
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.076 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.076 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.080 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.080 D/NxpNciR ( 3691): len =   5 > 4200020001
12-22 08:48:42.080 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.080 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.080 D/NfcAdaptation( 3691): NfcAdaptation::HalDeviceContextDataCallback: len=5
12-22 08:48:42.080 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): NFC received rsp gid:2
12-22 08:48:42.080 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nci_proc_ee_management_rsp opcode:0x0
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nfa_dm_nfc_response_cback () NFC_NFCEE_DISCOVER_REVT(0x5004)
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nfa_ee_proc_evt: event=0x5004 int_event:0x20d
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nfa_ee_evt_hdlr (): Event NCI_DISC_RSP(0x20d), State: INIT(0)
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nfa_ee_nci_disc_rsp() em_state:0 cur_ee:0, num_nfcee:1
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nfa_ee_report_disc_done() em_state:0 num_ee_expecting:1 notify_enable_done:0
12-22 08:48:42.080 I/BrcmNfcNfa( 3691): nfa_ee_nci_disc_rsp() em_state:0 cur_ee:0 num_ee_expecting:1
12-22 08:48:42.080 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.080 D/NxpNciR ( 3691): len =   8 > 6200050101010100
12-22 08:48:42.080 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.081 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.081 D/NfcAdaptation( 3691): NfcAdaptation::HalDeviceContextDataCallback: len=8
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): NFC received ntf gid:2
12-22 08:48:42.081 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nci_proc_ee_management_ntf opcode:0x0
12-22 08:48:42.081 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfcee_id: 0x1 num_interface:0x1/0x1, num_tlvs:0x0
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_dm_nfc_response_cback () NFC_NFCEE_INFO_REVT(0x5005)
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_ee_proc_evt: event=0x5005 int_event:0x20e
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_ee_evt_hdlr (): Event NCI_DISC_NTF(0x20e), State: INIT(0)
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_ee_nci_disc_ntf() em_state:0 ee_flags:0x0 cur_ee:0 num_ee_expecting:1
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_ee_nci_disc_ntf cur_ee:1
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_ee_report_disc_done() em_state:1 num_ee_expecting:0 notify_enable_done:1
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_sys_cback_notify_enable_complete () enable_cplt_flags=0xcc, enable_cplt_mask=0x1cc
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): nfa_hci_ee_info_cback (): 0
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): NFA_EeGetInfo em_state:1 cur_ee:1
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): xx:0 max_ret:2, num_ret:0 ee_status:0x1
12-22 08:48:42.081 I/BrcmNfcNfa( 3691): num_ret:1
12-22 08:48:42.082 D/NfcAdaptation( 3691): NfcAdaptation::HalWrite
12-22 08:48:42.082 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found MIFARE_READER_ENABLE=(0x1)
12-22 08:48:42.082 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.082 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.082 D/NxpNciX ( 3691): len =   5 > 2201020101
12-22 08:48:42.082 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.082 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.082 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.082 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.082 I/BrcmNfcNfa( 3691): nfa_sys_ptim_start_timer 8a5f5178
12-22 08:48:42.085 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.085 D/NxpNciR ( 3691): len =   4 > 42010100
12-22 08:48:42.085 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.086 D/NxpHal  ( 3691): read successful status = 0x0
12-22 08:48:42.086 D/NfcAdaptation( 3691): NfcAdaptation::HalDeviceContextDataCallback: len=4
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): NFC received rsp gid:2
12-22 08:48:42.086 D/NxpTml  ( 3691): PN54X - Read requested.....
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nci_proc_ee_management_rsp opcode:0x1
12-22 08:48:42.086 D/NxpTml  ( 3691): PN54X - Invoking I2C Read.....
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_dm_nfc_response_cback () NFC_NFCEE_MODE_SET_REVT(0x5006)
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_ee_proc_evt: event=0x5006 int_event:0x20f
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_ee_evt_hdlr (): Event NCI_MODE_SET(0x20f), State: INIT_DONE(1)
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_ee_nci_mode_set_rsp() handle:0x01 mode:1
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_ee_find_ecb ()
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_dm_is_active () flags:0x21
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): status:0 ecb_flags  :0x00 ee_cfged:0x00 ee_status:0
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_hci_ee_info_cback (): 2
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_dm_is_active () flags:0x21
12-22 08:48:42.086 I/BrcmNfcNfa( 3691): nfa_ee_report_discover_req_evt DM is not active
12-22 08:48:42.086 D/NfcAdaptation( 3691): NfcAdaptation::HalWrite
12-22 08:48:42.087 D/NxpExtns( 3691): const CNfcParam* CNfcConfig::find(const char*) const found MIFARE_READER_ENABLE=(0x1)
12-22 08:48:42.087 D/NxpTml  ( 3691): PN54X - Write requested.....
12-22 08:48:42.087 D/NxpTml  ( 3691): PN54X - Invoking I2C Write.....
12-22 08:48:42.087 D/NxpNciX ( 3691): len =   9 > 200406030101020101
12-22 08:48:42.087 D/NxpTml  ( 3691): PN54X - I2C Write successful.....
12-22 08:48:42.087 D/NxpTml  ( 3691): PN54X - Posting Fresh Write message.....
12-22 08:48:42.087 D/NxpTml  ( 3691): PN54X - Tml Writer Thread Running................
12-22 08:48:42.087 D/NxpHal  ( 3691): write successful status = 0x0
12-22 08:48:42.088 D/NxpTml  ( 3691): PN54X - I2C Read successful.....
12-22 08:48:42.088 D/NxpNciR ( 3691): len =   7 > 40040400FF0103
12-22 08:48:42.088 D/NxpTml  ( 3691): PN54X - Posting read message.....
12-22 08:48:42.089 D/NxpHal  ( 3691): read successful status = 0x0
